country,province_state,date,deaths_day
"Central African Republic",,2020-03-17,0
Chad,,2020-03-17,0
Chile,,2020-03-17,0
China,Anhui,2020-03-17,0
China,Beijing,2020-03-17,0
China,Chongqing,2020-03-17,0
China,Fujian,2020-03-17,0
China,Gansu,2020-03-17,0
China,Guangdong,2020-03-17,0
China,Guangxi,2020-03-17,0
China,Guizhou,2020-03-17,0
China,Hainan,2020-03-17,0
China,Hebei,2020-03-17,0
China,Heilongjiang,2020-03-17,0
China,Henan,2020-03-17,0
China,"Hong Kong",2020-03-17,0
China,Hubei,2020-03-17,12
China,Hunan,2020-03-17,0
China,"Inner Mongolia",2020-03-17,0
China,Jiangsu,2020-03-17,0
China,Jiangxi,2020-03-17,0
China,Jilin,2020-03-17,0
China,Liaoning,2020-03-17,0
China,Macau,2020-03-17,0
China,Ningxia,2020-03-17,0
China,Qinghai,2020-03-17,0
China,Shaanxi,2020-03-17,1
China,Shandong,2020-03-17,0
China,Shanghai,2020-03-17,0
China,Shanxi,2020-03-17,0
China,Sichuan,2020-03-17,0
China,Tianjin,2020-03-17,0
China,Tibet,2020-03-17,0
China,Xinjiang,2020-03-17,0
China,Yunnan,2020-03-17,0
China,Zhejiang,2020-03-17,0
Colombia,,2020-03-17,0
"Congo (Brazzaville)",,2020-03-17,0
"Congo (Kinshasa)",,2020-03-17,0
"Costa Rica",,2020-03-17,0
"Cote d'Ivoire",,2020-03-17,0
Croatia,,2020-03-17,0
"Diamond Princess",,2020-03-17,0
Cuba,,2020-03-17,0
Cyprus,,2020-03-17,0
Czechia,,2020-03-17,0
Denmark,"Faroe Islands",2020-03-17,0
Denmark,Greenland,2020-03-17,0
Denmark,,2020-03-17,1
Djibouti,,2020-03-17,0
"Dominican Republic",,2020-03-17,1
Ecuador,,2020-03-17,0
Egypt,,2020-03-17,2
"El Salvador",,2020-03-17,0
"Equatorial Guinea",,2020-03-17,0
Eritrea,,2020-03-17,0
Estonia,,2020-03-17,0
Eswatini,,2020-03-17,0
Ethiopia,,2020-03-17,0
Fiji,,2020-03-17,0
Finland,,2020-03-17,0
France,"French Guiana",2020-03-17,0
France,"French Polynesia",2020-03-17,0
France,Guadeloupe,2020-03-17,0
France,Mayotte,2020-03-17,0
France,"New Caledonia",2020-03-17,0
France,Reunion,2020-03-17,0
France,"Saint Barthelemy",2020-03-17,0
France,"St Martin",2020-03-17,0
France,Martinique,2020-03-17,0
France,,2020-03-17,0
Gabon,,2020-03-17,0
Gambia,,2020-03-17,0
Georgia,,2020-03-17,0
Germany,,2020-03-17,7
Ghana,,2020-03-17,0
Greece,,2020-03-17,1
Guatemala,,2020-03-17,0
Guinea,,2020-03-17,0
Guyana,,2020-03-17,0
Haiti,,2020-03-17,0
"Holy See",,2020-03-17,0
Honduras,,2020-03-17,0
Hungary,,2020-03-17,0
Iceland,,2020-03-17,1
India,,2020-03-17,1
Indonesia,,2020-03-17,0
Iran,,2020-03-17,135
Iraq,,2020-03-17,1
Ireland,,2020-03-17,0
Israel,,2020-03-17,0
Italy,,2020-03-17,345
Jamaica,,2020-03-17,0
Japan,,2020-03-17,2
Jordan,,2020-03-17,0
Kazakhstan,,2020-03-17,0
Kenya,,2020-03-17,0
"Korea, South",,2020-03-17,6
Kuwait,,2020-03-17,0
Kyrgyzstan,,2020-03-17,0
Latvia,,2020-03-17,0
Lebanon,,2020-03-17,0
Liberia,,2020-03-17,0
Liechtenstein,,2020-03-17,0
Lithuania,,2020-03-17,0
Luxembourg,,2020-03-17,0
Madagascar,,2020-03-17,0
Malaysia,,2020-03-17,2
Maldives,,2020-03-17,0
Malta,,2020-03-17,0
Mauritania,,2020-03-17,0
Mauritius,,2020-03-17,0
Mexico,,2020-03-17,0
Moldova,,2020-03-17,0
Monaco,,2020-03-17,0
Mongolia,,2020-03-17,0
Montenegro,,2020-03-17,0
Morocco,,2020-03-17,1
Namibia,,2020-03-17,0
Nepal,,2020-03-17,0
Netherlands,Aruba,2020-03-17,0
Netherlands,Curacao,2020-03-17,0
Netherlands,"Sint Maarten",2020-03-17,0
Netherlands,,2020-03-17,19
"New Zealand",,2020-03-17,0
Nicaragua,,2020-03-17,0
Niger,,2020-03-17,0
Nigeria,,2020-03-17,0
"North Macedonia",,2020-03-17,0
Norway,,2020-03-17,0
Oman,,2020-03-17,0
Pakistan,,2020-03-17,0
Panama,,2020-03-17,0
"Papua New Guinea",,2020-03-17,0
Paraguay,,2020-03-17,0
Peru,,2020-03-17,0
Philippines,,2020-03-17,0
Poland,,2020-03-17,1
Portugal,,2020-03-17,1
Qatar,,2020-03-17,0
Romania,,2020-03-17,0
Russia,,2020-03-17,0
Rwanda,,2020-03-17,0
"Saint Lucia",,2020-03-17,0
"Saint Vincent and the Grenadines",,2020-03-17,0
"San Marino",,2020-03-17,0
"Saudi Arabia",,2020-03-17,0
Senegal,,2020-03-17,0
Serbia,,2020-03-17,0
Seychelles,,2020-03-17,0
Singapore,,2020-03-17,0
Slovakia,,2020-03-17,0
Slovenia,,2020-03-17,0
Somalia,,2020-03-17,0
"South Africa",,2020-03-17,0
Spain,,2020-03-17,191
"Sri Lanka",,2020-03-17,0
Sudan,,2020-03-17,0
Suriname,,2020-03-17,0
Sweden,,2020-03-17,1
Switzerland,,2020-03-17,13
Taiwan*,,2020-03-17,0
Tanzania,,2020-03-17,0
Thailand,,2020-03-17,0
Togo,,2020-03-17,0
"Trinidad and Tobago",,2020-03-17,0
Tunisia,,2020-03-17,0
Turkey,,2020-03-17,1
Uganda,,2020-03-17,0
Ukraine,,2020-03-17,1
"United Arab Emirates",,2020-03-17,0
"United Kingdom",Bermuda,2020-03-17,0
"United Kingdom","Cayman Islands",2020-03-17,0
"United Kingdom","Channel Islands",2020-03-17,0
"United Kingdom",Gibraltar,2020-03-17,0
"United Kingdom","Isle of Man",2020-03-17,0
"United Kingdom",Montserrat,2020-03-17,0
"United Kingdom",,2020-03-17,0
Uruguay,,2020-03-17,0
US,,2020-03-17,23
Uzbekistan,,2020-03-17,0
Venezuela,,2020-03-17,0
Vietnam,,2020-03-17,0
Zambia,,2020-03-17,0
Zimbabwe,,2020-03-17,0
Canada,"Diamond Princess",2020-03-17,0
Dominica,,2020-03-17,0
Grenada,,2020-03-17,0
Mozambique,,2020-03-17,0
Syria,,2020-03-17,0
Timor-Leste,,2020-03-17,0
Belize,,2020-03-17,0
Canada,Recovered,2020-03-17,0
Laos,,2020-03-17,0
Libya,,2020-03-17,0
"West Bank and Gaza",,2020-03-17,0
Guinea-Bissau,,2020-03-17,0
Mali,,2020-03-17,0
"Saint Kitts and Nevis",,2020-03-17,0
Canada,"Northwest Territories",2020-03-17,0
Canada,Yukon,2020-03-17,0
Kosovo,,2020-03-17,0
Burma,,2020-03-17,0
"United Kingdom",Anguilla,2020-03-17,0
"United Kingdom","British Virgin Islands",2020-03-17,0
"United Kingdom","Turks and Caicos Islands",2020-03-17,0
"MS Zaandam",,2020-03-17,0
Botswana,,2020-03-17,0
Afghanistan,,2020-03-18,0
Albania,,2020-03-18,1
Algeria,,2020-03-18,3
Andorra,,2020-03-18,0
Angola,,2020-03-18,0
"Antigua and Barbuda",,2020-03-18,0
Argentina,,2020-03-18,0
Armenia,,2020-03-18,0
Australia,"Australian Capital Territory",2020-03-18,0
Australia,"New South Wales",2020-03-18,1
Australia,"Northern Territory",2020-03-18,0
Australia,Queensland,2020-03-18,0
Australia,"South Australia",2020-03-18,0
Australia,Tasmania,2020-03-18,0
Australia,Victoria,2020-03-18,0
Australia,"Western Australia",2020-03-18,0
Austria,,2020-03-18,1
Azerbaijan,,2020-03-18,0
Bahamas,,2020-03-18,0
Bahrain,,2020-03-18,0
Bangladesh,,2020-03-18,1
Barbados,,2020-03-18,0
Belarus,,2020-03-18,0
Belgium,,2020-03-18,4
Benin,,2020-03-18,0
Bhutan,,2020-03-18,0
Bolivia,,2020-03-18,0
"Bosnia and Herzegovina",,2020-03-18,0
Brazil,,2020-03-18,2
Brunei,,2020-03-18,0
Bulgaria,,2020-03-18,0
"Burkina Faso",,2020-03-18,1
"Cabo Verde",,2020-03-18,0
Cambodia,,2020-03-18,0
Cameroon,,2020-03-18,0
Canada,Alberta,2020-03-18,0
Canada,"British Columbia",2020-03-18,3
Canada,"Grand Princess",2020-03-18,0
Canada,Manitoba,2020-03-18,0
Canada,"New Brunswick",2020-03-18,0
Canada,"Newfoundland and Labrador",2020-03-18,0
Canada,"Nova Scotia",2020-03-18,0
Canada,Ontario,2020-03-18,0
Canada,"Prince Edward Island",2020-03-18,0
Canada,Quebec,2020-03-18,0
Canada,Saskatchewan,2020-03-18,0
"Central African Republic",,2020-03-18,0
Chad,,2020-03-18,0
Chile,,2020-03-18,0
China,Anhui,2020-03-18,0
China,Beijing,2020-03-18,0
China,Chongqing,2020-03-18,0
China,Fujian,2020-03-18,0
China,Gansu,2020-03-18,0
China,Guangdong,2020-03-18,0
China,Guangxi,2020-03-18,0
China,Guizhou,2020-03-18,0
China,Hainan,2020-03-18,0
China,Hebei,2020-03-18,0
China,Heilongjiang,2020-03-18,0
China,Henan,2020-03-18,0
China,"Hong Kong",2020-03-18,0
China,Hubei,2020-03-18,11
China,Hunan,2020-03-18,0
China,"Inner Mongolia",2020-03-18,0
China,Jiangsu,2020-03-18,0
China,Jiangxi,2020-03-18,0
China,Jilin,2020-03-18,0
China,Liaoning,2020-03-18,0
China,Macau,2020-03-18,0
China,Ningxia,2020-03-18,0
China,Qinghai,2020-03-18,0
China,Shaanxi,2020-03-18,0
China,Shandong,2020-03-18,0
China,Shanghai,2020-03-18,0
China,Shanxi,2020-03-18,0
China,Sichuan,2020-03-18,0
China,Tianjin,2020-03-18,0
China,Tibet,2020-03-18,0
China,Xinjiang,2020-03-18,0
China,Yunnan,2020-03-18,0
China,Zhejiang,2020-03-18,0
Colombia,,2020-03-18,0
"Congo (Brazzaville)",,2020-03-18,0
"Congo (Kinshasa)",,2020-03-18,0
"Costa Rica",,2020-03-18,0
"Cote d'Ivoire",,2020-03-18,0
Croatia,,2020-03-18,0
"Diamond Princess",,2020-03-18,0
Cuba,,2020-03-18,1
Cyprus,,2020-03-18,0
Czechia,,2020-03-18,0
Denmark,"Faroe Islands",2020-03-18,0
Denmark,Greenland,2020-03-18,0
Denmark,,2020-03-18,0
Djibouti,,2020-03-18,0
"Dominican Republic",,2020-03-18,0
Ecuador,,2020-03-18,0
Egypt,,2020-03-18,2
"El Salvador",,2020-03-18,0
"Equatorial Guinea",,2020-03-18,0
Eritrea,,2020-03-18,0
Estonia,,2020-03-18,0
Eswatini,,2020-03-18,0
Ethiopia,,2020-03-18,0
Fiji,,2020-03-18,0
Finland,,2020-03-18,0
France,"French Guiana",2020-03-18,0
France,"French Polynesia",2020-03-18,0
France,Guadeloupe,2020-03-18,0
France,Mayotte,2020-03-18,0
France,"New Caledonia",2020-03-18,0
France,Reunion,2020-03-18,0
France,"Saint Barthelemy",2020-03-18,0
France,"St Martin",2020-03-18,0
France,Martinique,2020-03-18,0
France,,2020-03-18,0
Gabon,,2020-03-18,0
Gambia,,2020-03-18,0
Georgia,,2020-03-18,0
Germany,,2020-03-18,4
Ghana,,2020-03-18,0
Greece,,2020-03-18,0
Guatemala,,2020-03-18,0
Guinea,,2020-03-18,0
Guyana,,2020-03-18,0
Haiti,,2020-03-18,0
"Holy See",,2020-03-18,0
Honduras,,2020-03-18,0
Hungary,,2020-03-18,0
Iceland,,2020-03-18,0
India,,2020-03-18,0
Indonesia,,2020-03-18,14
Iran,,2020-03-18,147
Iraq,,2020-03-18,1
Ireland,,2020-03-18,0
Israel,,2020-03-18,0
Italy,,2020-03-18,475
Jamaica,,2020-03-18,0
Japan,,2020-03-18,0
Jordan,,2020-03-18,0
Kazakhstan,,2020-03-18,0
Kenya,,2020-03-18,0
"Korea, South",,2020-03-18,3
Kuwait,,2020-03-18,0
Kyrgyzstan,,2020-03-18,0
Latvia,,2020-03-18,0
Lebanon,,2020-03-18,0
Liberia,,2020-03-18,0
Liechtenstein,,2020-03-18,0
Lithuania,,2020-03-18,0
Luxembourg,,2020-03-18,1
Madagascar,,2020-03-18,0
Malaysia,,2020-03-18,0
Maldives,,2020-03-18,0
Malta,,2020-03-18,0
Mauritania,,2020-03-18,0
Mauritius,,2020-03-18,0
Mexico,,2020-03-18,0
Moldova,,2020-03-18,1
Monaco,,2020-03-18,0
Mongolia,,2020-03-18,0
Montenegro,,2020-03-18,0
Morocco,,2020-03-18,0
Namibia,,2020-03-18,0
Nepal,,2020-03-18,0
Netherlands,Aruba,2020-03-18,0
Netherlands,Curacao,2020-03-18,0
Netherlands,"Sint Maarten",2020-03-18,0
Netherlands,,2020-03-18,15
"New Zealand",,2020-03-18,0
Nicaragua,,2020-03-18,0
Niger,,2020-03-18,0
Nigeria,,2020-03-18,0
"North Macedonia",,2020-03-18,0
Norway,,2020-03-18,3
Oman,,2020-03-18,0
Pakistan,,2020-03-18,0
Panama,,2020-03-18,0
"Papua New Guinea",,2020-03-18,0
Paraguay,,2020-03-18,0
Peru,,2020-03-18,0
Philippines,,2020-03-18,7
Poland,,2020-03-18,0
Portugal,,2020-03-18,1
Qatar,,2020-03-18,0
Romania,,2020-03-18,0
Russia,,2020-03-18,0
Rwanda,,2020-03-18,0
"Saint Lucia",,2020-03-18,0
"Saint Vincent and the Grenadines",,2020-03-18,0
"San Marino",,2020-03-18,4
"Saudi Arabia",,2020-03-18,0
Senegal,,2020-03-18,0
Serbia,,2020-03-18,0
Seychelles,,2020-03-18,0
Singapore,,2020-03-18,0
Slovakia,,2020-03-18,1
Slovenia,,2020-03-18,0
Somalia,,2020-03-18,0
"South Africa",,2020-03-18,0
Spain,,2020-03-18,90
"Sri Lanka",,2020-03-18,0
Sudan,,2020-03-18,0
Suriname,,2020-03-18,0
Sweden,,2020-03-18,3
Switzerland,,2020-03-18,1
Taiwan*,,2020-03-18,0
Tanzania,,2020-03-18,0
Thailand,,2020-03-18,0
Togo,,2020-03-18,0
"Trinidad and Tobago",,2020-03-18,0
Tunisia,,2020-03-18,0
Turkey,,2020-03-18,0
Uganda,,2020-03-18,0
Ukraine,,2020-03-18,0
"United Arab Emirates",,2020-03-18,0
"United Kingdom",Bermuda,2020-03-18,0
"United Kingdom","Cayman Islands",2020-03-18,0
"United Kingdom","Channel Islands",2020-03-18,0
"United Kingdom",Gibraltar,2020-03-18,0
"United Kingdom","Isle of Man",2020-03-18,0
"United Kingdom",Montserrat,2020-03-18,0
"United Kingdom",,2020-03-18,16
Uruguay,,2020-03-18,0
US,,2020-03-18,10
Uzbekistan,,2020-03-18,0
Venezuela,,2020-03-18,0
Vietnam,,2020-03-18,0
Zambia,,2020-03-18,0
Zimbabwe,,2020-03-18,0
Canada,"Diamond Princess",2020-03-18,0
Dominica,,2020-03-18,0
Grenada,,2020-03-18,0
Mozambique,,2020-03-18,0
Syria,,2020-03-18,0
Timor-Leste,,2020-03-18,0
Belize,,2020-03-18,0
Canada,Recovered,2020-03-18,0
Laos,,2020-03-18,0
Libya,,2020-03-18,0
"West Bank and Gaza",,2020-03-18,0
Guinea-Bissau,,2020-03-18,0
Mali,,2020-03-18,0
"Saint Kitts and Nevis",,2020-03-18,0
Canada,"Northwest Territories",2020-03-18,0
Canada,Yukon,2020-03-18,0
Kosovo,,2020-03-18,0
Burma,,2020-03-18,0
"United Kingdom",Anguilla,2020-03-18,0
"United Kingdom","British Virgin Islands",2020-03-18,0
"United Kingdom","Turks and Caicos Islands",2020-03-18,0
"MS Zaandam",,2020-03-18,0
Botswana,,2020-03-18,0
Afghanistan,,2020-03-19,0
Albania,,2020-03-19,0
Algeria,,2020-03-19,2
Andorra,,2020-03-19,0
Angola,,2020-03-19,0
"Antigua and Barbuda",,2020-03-19,0
Argentina,,2020-03-19,1
Armenia,,2020-03-19,0
Australia,"Australian Capital Territory",2020-03-19,0
Australia,"New South Wales",2020-03-19,0
Australia,"Northern Territory",2020-03-19,0
Australia,Queensland,2020-03-19,0
Australia,"South Australia",2020-03-19,0
Australia,Tasmania,2020-03-19,0
Australia,Victoria,2020-03-19,0
Australia,"Western Australia",2020-03-19,0
Austria,,2020-03-19,2
Azerbaijan,,2020-03-19,0
Bahamas,,2020-03-19,0
Bahrain,,2020-03-19,0
Bangladesh,,2020-03-19,0
Barbados,,2020-03-19,0
Belarus,,2020-03-19,0
Belgium,,2020-03-19,7
Benin,,2020-03-19,0
Bhutan,,2020-03-19,0
Bolivia,,2020-03-19,0
"Bosnia and Herzegovina",,2020-03-19,0
Brazil,,2020-03-19,3
Brunei,,2020-03-19,0
Bulgaria,,2020-03-19,1
"Burkina Faso",,2020-03-19,0
"Cabo Verde",,2020-03-19,0
Cambodia,,2020-03-19,0
Cameroon,,2020-03-19,0
Canada,Alberta,2020-03-19,0
Canada,"British Columbia",2020-03-19,0
Canada,"Grand Princess",2020-03-19,0
Canada,Manitoba,2020-03-19,0
Canada,"New Brunswick",2020-03-19,0
Canada,"Newfoundland and Labrador",2020-03-19,0
Canada,"Nova Scotia",2020-03-19,0
Canada,Ontario,2020-03-19,0
Canada,"Prince Edward Island",2020-03-19,0
Canada,Quebec,2020-03-19,1
Canada,Saskatchewan,2020-03-19,0
"Central African Republic",,2020-03-19,0
Chad,,2020-03-19,0
Chile,,2020-03-19,0
China,Anhui,2020-03-19,0
China,Beijing,2020-03-19,0
China,Chongqing,2020-03-19,0
China,Fujian,2020-03-19,0
China,Gansu,2020-03-19,0
China,Guangdong,2020-03-19,0
China,Guangxi,2020-03-19,0
China,Guizhou,2020-03-19,0
China,Hainan,2020-03-19,0
China,Hebei,2020-03-19,0
China,Heilongjiang,2020-03-19,0
China,Henan,2020-03-19,0
China,"Hong Kong",2020-03-19,0
China,Hubei,2020-03-19,8
China,Hunan,2020-03-19,0
China,"Inner Mongolia",2020-03-19,0
China,Jiangsu,2020-03-19,0
China,Jiangxi,2020-03-19,0
China,Jilin,2020-03-19,0
China,Liaoning,2020-03-19,0
China,Macau,2020-03-19,0
China,Ningxia,2020-03-19,0
China,Qinghai,2020-03-19,0
China,Shaanxi,2020-03-19,0
China,Shandong,2020-03-19,0
China,Shanghai,2020-03-19,0
China,Shanxi,2020-03-19,0
China,Sichuan,2020-03-19,0
China,Tianjin,2020-03-19,0
China,Tibet,2020-03-19,0
China,Xinjiang,2020-03-19,0
China,Yunnan,2020-03-19,0
China,Zhejiang,2020-03-19,0
Colombia,,2020-03-19,0
"Congo (Brazzaville)",,2020-03-19,0
"Congo (Kinshasa)",,2020-03-19,0
"Costa Rica",,2020-03-19,1
"Cote d'Ivoire",,2020-03-19,0
Croatia,,2020-03-19,1
"Diamond Princess",,2020-03-19,0
Cuba,,2020-03-19,0
Cyprus,,2020-03-19,0
Czechia,,2020-03-19,0
Denmark,"Faroe Islands",2020-03-19,0
Denmark,Greenland,2020-03-19,0
Denmark,,2020-03-19,2
Djibouti,,2020-03-19,0
"Dominican Republic",,2020-03-19,1
Ecuador,,2020-03-19,1
Egypt,,2020-03-19,0
"El Salvador",,2020-03-19,0
"Equatorial Guinea",,2020-03-19,0
Eritrea,,2020-03-19,0
Estonia,,2020-03-19,0
Eswatini,,2020-03-19,0
Ethiopia,,2020-03-19,0
Fiji,,2020-03-19,0
Finland,,2020-03-19,0
France,"French Guiana",2020-03-19,0
France,"French Polynesia",2020-03-19,0
France,Guadeloupe,2020-03-19,0
France,Mayotte,2020-03-19,0
France,"New Caledonia",2020-03-19,0
France,Reunion,2020-03-19,0
France,"Saint Barthelemy",2020-03-19,0
France,"St Martin",2020-03-19,0
France,Martinique,2020-03-19,0
France,,2020-03-19,95
Gabon,,2020-03-19,0
Gambia,,2020-03-19,0
Georgia,,2020-03-19,0
Germany,,2020-03-19,16
Ghana,,2020-03-19,0
Greece,,2020-03-19,1
Guatemala,,2020-03-19,0
Guinea,,2020-03-19,0
Guyana,,2020-03-19,0
Haiti,,2020-03-19,0
"Holy See",,2020-03-19,0
Honduras,,2020-03-19,0
Hungary,,2020-03-19,0
Iceland,,2020-03-19,0
India,,2020-03-19,1
Indonesia,,2020-03-19,6
Iran,,2020-03-19,149
Iraq,,2020-03-19,1
Ireland,,2020-03-19,1
Israel,,2020-03-19,0
Italy,,2020-03-19,427
Jamaica,,2020-03-19,1
Japan,,2020-03-19,0
Jordan,,2020-03-19,0
Kazakhstan,,2020-03-19,0
Kenya,,2020-03-19,0
"Korea, South",,2020-03-19,7
Kuwait,,2020-03-19,0
Kyrgyzstan,,2020-03-19,0
Latvia,,2020-03-19,0
Lebanon,,2020-03-19,1
Liberia,,2020-03-19,0
Liechtenstein,,2020-03-19,0
Lithuania,,2020-03-19,0
Luxembourg,,2020-03-19,2
Madagascar,,2020-03-19,0
Malaysia,,2020-03-19,0
Maldives,,2020-03-19,0
Malta,,2020-03-19,0
Mauritania,,2020-03-19,0
Mauritius,,2020-03-19,0
Mexico,,2020-03-19,1
Moldova,,2020-03-19,0
Monaco,,2020-03-19,0
Mongolia,,2020-03-19,0
Montenegro,,2020-03-19,0
Morocco,,2020-03-19,0
Namibia,,2020-03-19,0
Nepal,,2020-03-19,0
Netherlands,Aruba,2020-03-19,0
Netherlands,Curacao,2020-03-19,1
Netherlands,"Sint Maarten",2020-03-19,0
Netherlands,,2020-03-19,18
"New Zealand",,2020-03-19,0
Nicaragua,,2020-03-19,0
Niger,,2020-03-19,0
Nigeria,,2020-03-19,0
"North Macedonia",,2020-03-19,0
Norway,,2020-03-19,1
Oman,,2020-03-19,0
Pakistan,,2020-03-19,2
Panama,,2020-03-19,0
"Papua New Guinea",,2020-03-19,0
Paraguay,,2020-03-19,0
Peru,,2020-03-19,0
Philippines,,2020-03-19,-2
Poland,,2020-03-19,0
Portugal,,2020-03-19,1
Qatar,,2020-03-19,0
Romania,,2020-03-19,0
Russia,,2020-03-19,1
Rwanda,,2020-03-19,0
"Saint Lucia",,2020-03-19,0
"Saint Vincent and the Grenadines",,2020-03-19,0
"San Marino",,2020-03-19,0
"Saudi Arabia",,2020-03-19,0
Senegal,,2020-03-19,0
Serbia,,2020-03-19,0
Seychelles,,2020-03-19,0
Singapore,,2020-03-19,0
Slovakia,,2020-03-19,0
Slovenia,,2020-03-19,0
Somalia,,2020-03-19,0
"South Africa",,2020-03-19,0
Spain,,2020-03-19,207
"Sri Lanka",,2020-03-19,0
Sudan,,2020-03-19,0
Suriname,,2020-03-19,0
Sweden,,2020-03-19,1
Switzerland,,2020-03-19,13
Taiwan*,,2020-03-19,0
Tanzania,,2020-03-19,0
Thailand,,2020-03-19,0
Togo,,2020-03-19,0
"Trinidad and Tobago",,2020-03-19,0
Tunisia,,2020-03-19,1
Turkey,,2020-03-19,2
Uganda,,2020-03-19,0
Ukraine,,2020-03-19,0
"United Arab Emirates",,2020-03-19,0
"United Kingdom",Bermuda,2020-03-19,0
"United Kingdom","Cayman Islands",2020-03-19,0
"United Kingdom","Channel Islands",2020-03-19,0
"United Kingdom",Gibraltar,2020-03-19,0
"United Kingdom","Isle of Man",2020-03-19,0
"United Kingdom",Montserrat,2020-03-19,0
"United Kingdom",,2020-03-19,66
Uruguay,,2020-03-19,0
US,,2020-03-19,82
Uzbekistan,,2020-03-19,0
Venezuela,,2020-03-19,0
Vietnam,,2020-03-19,0
Zambia,,2020-03-19,0
Zimbabwe,,2020-03-19,0
Canada,"Diamond Princess",2020-03-19,0
Dominica,,2020-03-19,0
Grenada,,2020-03-19,0
Mozambique,,2020-03-19,0
Syria,,2020-03-19,0
Timor-Leste,,2020-03-19,0
Belize,,2020-03-19,0
Canada,Recovered,2020-03-19,0
Laos,,2020-03-19,0
Libya,,2020-03-19,0
"West Bank and Gaza",,2020-03-19,0
Guinea-Bissau,,2020-03-19,0
Mali,,2020-03-19,0
"Saint Kitts and Nevis",,2020-03-19,0
Canada,"Northwest Territories",2020-03-19,0
Canada,Yukon,2020-03-19,0
Kosovo,,2020-03-19,0
Burma,,2020-03-19,0
"United Kingdom",Anguilla,2020-03-19,0
"United Kingdom","British Virgin Islands",2020-03-19,0
"United Kingdom","Turks and Caicos Islands",2020-03-19,0
"MS Zaandam",,2020-03-19,0
Botswana,,2020-03-19,0
Afghanistan,,2020-03-20,0
Albania,,2020-03-20,0
Algeria,,2020-03-20,2
Andorra,,2020-03-20,0
Angola,,2020-03-20,0
"Antigua and Barbuda",,2020-03-20,0
Argentina,,2020-03-20,0
Armenia,,2020-03-20,0
Australia,"Australian Capital Territory",2020-03-20,0
Australia,"New South Wales",2020-03-20,1
Australia,"Northern Territory",2020-03-20,0
Australia,Queensland,2020-03-20,0
Australia,"South Australia",2020-03-20,0
Australia,Tasmania,2020-03-20,0
Australia,Victoria,2020-03-20,0
Australia,"Western Australia",2020-03-20,0
Austria,,2020-03-20,0
Azerbaijan,,2020-03-20,0
Bahamas,,2020-03-20,0
Bahrain,,2020-03-20,0
Bangladesh,,2020-03-20,0
Barbados,,2020-03-20,0
Belarus,,2020-03-20,0
Belgium,,2020-03-20,16
Benin,,2020-03-20,0
Bhutan,,2020-03-20,0
Bolivia,,2020-03-20,0
"Bosnia and Herzegovina",,2020-03-20,0
Brazil,,2020-03-20,5
Brunei,,2020-03-20,0
Bulgaria,,2020-03-20,0
"Burkina Faso",,2020-03-20,0
"Cabo Verde",,2020-03-20,0
Cambodia,,2020-03-20,0
Cameroon,,2020-03-20,0
Canada,Alberta,2020-03-20,1
Canada,"British Columbia",2020-03-20,1
Canada,"Grand Princess",2020-03-20,0
Canada,Manitoba,2020-03-20,0
Canada,"New Brunswick",2020-03-20,0
Canada,"Newfoundland and Labrador",2020-03-20,0
Canada,"Nova Scotia",2020-03-20,0
Canada,Ontario,2020-03-20,1
Canada,"Prince Edward Island",2020-03-20,0
Canada,Quebec,2020-03-20,0
Canada,Saskatchewan,2020-03-20,0
"Central African Republic",,2020-03-20,0
Chad,,2020-03-20,0
Chile,,2020-03-20,0
China,Anhui,2020-03-20,0
China,Beijing,2020-03-20,0
China,Chongqing,2020-03-20,0
China,Fujian,2020-03-20,0
China,Gansu,2020-03-20,0
China,Guangdong,2020-03-20,0
China,Guangxi,2020-03-20,0
China,Guizhou,2020-03-20,0
China,Hainan,2020-03-20,0
China,Hebei,2020-03-20,0
China,Heilongjiang,2020-03-20,0
China,Henan,2020-03-20,0
China,"Hong Kong",2020-03-20,0
China,Hubei,2020-03-20,3
China,Hunan,2020-03-20,0
China,"Inner Mongolia",2020-03-20,0
China,Jiangsu,2020-03-20,0
China,Jiangxi,2020-03-20,0
China,Jilin,2020-03-20,0
China,Liaoning,2020-03-20,1
China,Macau,2020-03-20,0
China,Ningxia,2020-03-20,0
China,Qinghai,2020-03-20,0
China,Shaanxi,2020-03-20,0
China,Shandong,2020-03-20,0
China,Shanghai,2020-03-20,0
China,Shanxi,2020-03-20,0
China,Sichuan,2020-03-20,0
China,Tianjin,2020-03-20,0
China,Tibet,2020-03-20,0
China,Xinjiang,2020-03-20,0
China,Yunnan,2020-03-20,0
China,Zhejiang,2020-03-20,0
Colombia,,2020-03-20,0
"Congo (Brazzaville)",,2020-03-20,0
"Congo (Kinshasa)",,2020-03-20,0
"Costa Rica",,2020-03-20,0
"Cote d'Ivoire",,2020-03-20,0
Croatia,,2020-03-20,0
"Diamond Princess",,2020-03-20,0
Cuba,,2020-03-20,0
Cyprus,,2020-03-20,0
Czechia,,2020-03-20,0
Denmark,"Faroe Islands",2020-03-20,0
Denmark,Greenland,2020-03-20,0
Denmark,,2020-03-20,3
Djibouti,,2020-03-20,0
"Dominican Republic",,2020-03-20,0
Ecuador,,2020-03-20,2
Egypt,,2020-03-20,2
"El Salvador",,2020-03-20,0
"Equatorial Guinea",,2020-03-20,0
Eritrea,,2020-03-20,0
Estonia,,2020-03-20,0
Eswatini,,2020-03-20,0
